2015-12-19 03:37:41,793 bb3a4830 MainThread INFO     Verbose logging to: /tmp/perfkitbenchmarker/run_bb3a4830/pkb.log
2015-12-19 03:38:50,879 bb3a4830 Thread-18 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.226.10 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:38:50,989 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:38:51,265 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:38:55,516 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:38:56,573 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:38:56,654 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:38:56,725 bb3a4830 Thread-18 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.226.10 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:38:57,222 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:01,396 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:02,246 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:02,389 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:02,713 bb3a4830 Thread-18 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.226.10 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:02,902 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:07,198 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:08,102 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:08,217 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:08,658 bb3a4830 Thread-18 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.226.10 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:08,770 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:12,763 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:13,771 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:13,926 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:14,579 bb3a4830 Thread-18 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.226.10 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:14,666 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:18,475 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:19,528 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:19,586 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:20,473 bb3a4830 Thread-18 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.226.10 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:20,646 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:24,492 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:25,177 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:25,630 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:26,185 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:26,223 bb3a4830 Thread-18 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.226.10 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:27,548 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:28,084 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:28,436 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:28,667 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:28,841 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:29,273 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:29,521 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:29,955 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:29,965 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:30,271 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:30,867 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:30,893 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:31,002 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:31,397 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:31,792 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:31,793 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:31,806 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:32,045 bb3a4830 Thread-18 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.226.10 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:32,387 bb3a4830 Thread-22 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.250.141 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:32,457 bb3a4830 Thread-19 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@52.90.255.1 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:32,626 bb3a4830 Thread-21 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.132.16 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
2015-12-19 03:39:32,691 bb3a4830 Thread-20 cassandra_stress(1/1) INFO     Running: ssh -A -p 22 ubuntu@54.174.127.29 -2 -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no -o IdentitiesOnly=yes -o PreferredAuthentications=publickey -o PasswordAuthentication=no -o ConnectTimeout=5 -o GSSAPIAuthentication=no -o ServerAliveInterval=30 -o ServerAliveCountMax=10 -i /tmp/perfkitbenchmarker/run_bb3a4830/perfkitbenchmarker_keyfile hostname
